index,id,label,type,type_label,uri,birthYear,dateLabel,deathYear,externalURL,gregorianDate,hanjaName,headnote,lifeSpan,locationLabel,reignMonarch,reignYear,reignYearLabel,sexagenaryYear
122,doc_16691105,문건16691105,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16691105,,"1669년(현종10, 己酉) 11월5일",,,1669-11-05,,,,,현종,10,현종10년  (1669년),己酉
123,doc_16691114,문건16691114,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16691114,,"1669년(현종10, 己酉) 11월14일",,,1669-11-14,,,,,현종,10,현종10년  (1669년),己酉
124,doc_16700110a,문건16700110a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16700110a,,"1670년(현종11, 庚戌) 1월10일",,,1670-01-10,,,,,현종,11,현종11년  (1670년),庚戌
125,doc_16700110b,문건16700110b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16700110b,,"1670년(현종11, 庚戌) 1월10일",,,1670-01-10,,,,,현종,11,현종11년  (1670년),庚戌
126,doc_16700418,문건16700418,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16700418,,"1670년(현종11, 庚戌) 4월18일",,,1670-04-18,,,,,현종,11,현종11년  (1670년),庚戌
127,doc_16700715a,문건16700715a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16700715a,,"1670년(현종11, 庚戌) 7월15일",,,1670-07-15,,,,,현종,11,현종11년  (1670년),庚戌
128,doc_16700715b,문건16700715b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16700715b,,"1670년(현종11, 庚戌) 7월15일",,,1670-07-15,,,,,현종,11,현종11년  (1670년),庚戌
129,doc_16701022,문건16701022,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16701022,,"1670년(현종11, 庚戌) 10월22일",,,1670-10-22,,,,,현종,11,현종11년  (1670년),庚戌
130,doc_16701227a,문건16701227a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16701227a,,"1670년(현종11, 庚戌) 12월27일",,,1670-12-27,,,,,현종,11,현종11년  (1670년),庚戌
131,doc_16701227b,문건16701227b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16701227b,,"1670년(현종11, 庚戌) 12월27일",,,1670-12-27,,,,,현종,11,현종11년  (1670년),庚戌
132,doc_16701227c,문건16701227c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16701227c,,"1670년(현종11, 庚戌) 12월27일",,,1670-12-27,,,,,현종,11,현종11년  (1670년),庚戌
133,doc_16701229a,문건16701229a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16701229a,,"1670년(현종11, 庚戌) 12월29일",,,1670-12-29,,,,,현종,11,현종11년  (1670년),庚戌
134,doc_16701229b,문건16701229b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16701229b,,"1670년(현종11, 庚戌) 12월29일",,,1670-12-29,,,,,현종,11,현종11년  (1670년),庚戌
135,doc_1670L0216,문건1670L0216,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1670L0216,,"1670년(현종11, 庚戌)윤2월16일",,,1670-02-16,,,,,현종,11,현종11년  (1670년),庚戌
136,doc_16710929,문건16710929,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16710929,,"1671년(현종12, 辛亥) 9월29일",,,1671-09-29,,,,,현종,12,현종12년  (1671년),辛亥
137,doc_16711110,문건16711110,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16711110,,"1671년(현종12, 辛亥) 11월10일",,,1671-11-10,,,,,현종,12,현종12년  (1671년),辛亥
138,doc_16711120a,문건16711120a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16711120a,,"1671년(현종12, 辛亥) 11월20일",,,1671-11-20,,,,,현종,12,현종12년  (1671년),辛亥
139,doc_16711120b,문건16711120b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16711120b,,"1671년(현종12, 辛亥) 11월20일",,,1671-11-20,,,,,현종,12,현종12년  (1671년),辛亥
140,doc_16720629a,문건16720629a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16720629a,,"1672년(현종13, 壬子) 6월29일",,,1672-06-29,,,,,현종,13,현종13년  (1672년),壬子
141,doc_16720629b,문건16720629b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16720629b,,"1672년(현종13, 壬子) 6월29일",,,1672-06-29,,,,,현종,13,현종13년  (1672년),壬子
142,doc_16720629c,문건16720629c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16720629c,,"1672년(현종13, 壬子) 6월29일",,,1672-06-29,,,,,현종,13,현종13년  (1672년),壬子
143,doc_16720703,문건16720703,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16720703,,"1672년(현종13, 壬子) 7월3일",,,1672-07-03,,,,,현종,13,현종13년  (1672년),壬子
144,doc_16721128,문건16721128,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16721128,,"1672년(현종13, 壬子) 11월 28일",,,1672-11-28,,,,,현종,13,현종13년  (1672년),壬子
145,doc_1672L0720,문건1672L0720,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1672L0720,,"1672년(현종13, 壬子) 윤7월20일",,,1672-07-20,,,,,현종,13,현종13년  (1672년),壬子
146,doc_16730420a,문건16730420a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16730420a,,"1673년(현종14, 癸丑) 4월20일",,,1673-04-20,,,,,현종,14,현종14년  (1673년),癸丑
147,doc_16730420b,문건16730420b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16730420b,,"1673년(현종14, 癸丑) 4월20일",,,1673-04-20,,,,,현종,14,현종14년  (1673년),癸丑
148,doc_16730420c,문건16730420c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16730420c,,"1673년(현종14, 癸丑) 4월20일",,,1673-04-20,,,,,현종,14,현종14년  (1673년),癸丑
149,doc_16730628,문건16730628,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16730628,,"1673년(현종14, 癸丑) 6월28일",,,1673-06-28,,,,,현종,14,현종14년  (1673년),癸丑
150,doc_16740214,문건16740214,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16740214,,"1674년(현종15/숙종즉위, 甲寅) 2월14일",,,1674-02-14,,,,,현종,15,현종15년  (1674년),甲寅
151,doc_16750206,문건16750206,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16750206,,"1675년(숙종1, 乙卯) 2월 6일",,,1675-02-06,,,,,숙종,1,숙종 1년 (1675년),乙卯
152,doc_16750926,문건16750926,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16750926,,"1675년(숙종1, 乙卯) 9월 26일",,,1675-09-26,,,,,숙종,1,숙종 1년 (1675년),乙卯
153,doc_16750927,문건16750927,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16750927,,"1675년(숙종1, 乙卯) 9월 27일",,,1675-09-27,,,,,숙종,1,숙종 1년 (1675년),乙卯
154,doc_16750928,문건16750928,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16750928,,"1675년(숙종1, 乙卯) 9월 28일",,,1675-09-28,,,,,숙종,1,숙종 1년 (1675년),乙卯
155,doc_16751004a,문건16751004a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16751004a,,"1675년(숙종1, 乙卯) 10월 4일",,,1675-10-04,,,,,숙종,1,숙종 1년 (1675년),乙卯
156,doc_16751004b,문건16751004b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16751004b,,"1675년(숙종1, 乙卯) 10월 4일",,,1675-10-04,,,,,숙종,1,숙종 1년 (1675년),乙卯
157,doc_16751004c,문건16751004c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16751004c,,"1675년(숙종1, 乙卯) 10월 4일",,,1675-10-04,,,,,숙종,1,숙종 1년 (1675년),乙卯
158,doc_16751009,문건16751009,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16751009,,"1675년(숙종1, 乙卯) 10월 9일",,,1675-10-09,,,,,숙종,1,숙종 1년 (1675년),乙卯
159,doc_16751022,문건16751022,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16751022,,"1675년(숙종1, 乙卯) 10월 22일",,,1675-10-22,,,,,숙종,1,숙종 1년 (1675년),乙卯
160,doc_1675L0507a,문건1675L0507a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1675L0507a,,"1675년(숙종1, 乙卯) 윤5월 7일",,,1675-05-07,,,,,숙종,1,숙종 1년 (1675년),乙卯
161,doc_1675L0507b,문건1675L0507b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1675L0507b,,"1675년(숙종1, 乙卯) 윤 5월 7일",,,1675-05-07,,,,,숙종,1,숙종 1년 (1675년),乙卯
162,doc_16760110,문건16760110,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760110,,"1676년(숙종2, 丙辰) 1월 10일",,,1676-01-10,,,,,숙종,2,숙종 2년 (1676년),丙辰
163,doc_16760126,문건16760126,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760126,,"1676년(숙종2, 丙辰) 1월 26일",,,1676-01-26,,,,,숙종,2,숙종 2년 (1676년),丙辰
164,doc_16760202,문건16760202,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760202,,"1676년(숙종2, 丙辰) 2월 2일",,,1676-02-02,,,,,숙종,2,숙종 2년 (1676년),丙辰
165,doc_16760213,문건16760213,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760213,,"1676년(숙종2, 丙辰) 2월 13일",,,1676-02-13,,,,,숙종,2,숙종 2년 (1676년),丙辰
166,doc_16760225,문건16760225,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760225,,"1676년(숙종2, 丙辰) 2월25일",,,1676-02-25,,,,,숙종,2,숙종 2년 (1676년),丙辰
167,doc_16760315,문건16760315,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760315,,"1676년(숙종2, 丙辰) 3월 15일",,,1676-03-15,,,,,숙종,2,숙종 2년 (1676년),丙辰
168,doc_16760328,문건16760328,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760328,,"1676년(숙종2, 丙辰) 3월 28일",,,1676-03-28,,,,,숙종,2,숙종 2년 (1676년),丙辰
169,doc_16760414,문건16760414,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760414,,"1676년(숙종2, 丙辰) 4월 14일",,,1676-04-14,,,,,숙종,2,숙종 2년 (1676년),丙辰
170,doc_16760416,문건16760416,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760416,,"1676년(숙종2, 丙辰) 4월 16일",,,1676-04-16,,,,,숙종,2,숙종 2년 (1676년),丙辰
171,doc_16760505,문건16760505,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760505,,"1676년(숙종2, 丙辰) 5월 5일",,,1676-05-05,,,,,숙종,2,숙종 2년 (1676년),丙辰
172,doc_16760511a,문건16760511a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760511a,,"1676년(숙종2, 丙辰) 5월 11일",,,1676-05-11,,,,,숙종,2,숙종 2년 (1676년),丙辰
173,doc_16760511b,문건16760511b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760511b,,"1676년(숙종2, 丙辰) 5월 11일",,,1676-05-11,,,,,숙종,2,숙종 2년 (1676년),丙辰
174,doc_16760511c,문건16760511c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760511c,,"1676년(숙종2, 丙辰) 5월 11일",,,1676-05-11,,,,,숙종,2,숙종 2년 (1676년),丙辰
175,doc_16760525,문건16760525,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760525,,"1676년(숙종2, 丙辰) 5월 25일",,,1676-05-25,,,,,숙종,2,숙종 2년 (1676년),丙辰
176,doc_16760813,문건16760813,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760813,,"1676년(숙종2, 丙辰) 8월 13일",,,1676-08-13,,,,,숙종,2,숙종 2년 (1676년),丙辰
177,doc_16760909a,문건16760909a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760909a,,"1676년(숙종2, 丙辰) 9월 9일",,,1676-09-09,,,,,숙종,2,숙종 2년 (1676년),丙辰
178,doc_16760909b,문건16760909b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16760909b,,"1676년(숙종2, 丙辰) 9월 9일",,,1676-09-09,,,,,숙종,2,숙종 2년 (1676년),丙辰
179,doc_16761105,문건16761105,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16761105,,"1676년(숙종2, 丙辰) 11월 5일",,,1676-11-05,,,,,숙종,2,숙종 2년 (1676년),丙辰
180,doc_16761108,문건16761108,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16761108,,"1676년(숙종2, 丙辰) 11월 8일",,,1676-11-08,,,,,숙종,2,숙종 2년 (1676년),丙辰
181,doc_16761110,문건16761110,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16761110,,"1676년(숙종2, 丙辰) 11월 10일",,,1676-11-10,,,,,숙종,2,숙종 2년 (1676년),丙辰
182,doc_16761211a,문건16761211a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16761211a,,"1676년(숙종2, 丙辰) 12월 11일",,,1676-12-11,,,,,숙종,2,숙종 2년 (1676년),丙辰
183,doc_16761211b,문건16761211b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16761211b,,"1676년(숙종2, 丙辰) 12월 11일",,,1676-12-11,,,,,숙종,2,숙종 2년 (1676년),丙辰
184,doc_16761219,문건16761219,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16761219,,"1676년(숙종2, 丙辰) 12월 19일",,,1676-12-19,,,,,숙종,2,숙종 2년 (1676년),丙辰
185,doc_16770204,문건16770204,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16770204,,"1677년(숙종3, 丁巳) 2월 4일",,,1677-02-04,,,,,숙종,3,숙종 3년 (1677년),丁巳
186,doc_16770423a,문건16770423a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16770423a,,"1677년(숙종3, 丁巳) 4월 23일",,,1677-04-23,,,,,숙종,3,숙종 3년 (1677년),丁巳
187,doc_16770423b,문건16770423b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16770423b,,"1677년(숙종3, 丁巳) 4월 23일",,,1677-04-23,,,,,숙종,3,숙종 3년 (1677년),丁巳
188,doc_16770423c,문건16770423c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16770423c,,"1677년(숙종3, 丁巳) 4월 23일",,,1677-04-23,,,,,숙종,3,숙종 3년 (1677년),丁巳
189,doc_16770423d,문건16770423d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16770423d,,"1677년(숙종3, 丁巳) 4월 23일",,,1677-04-23,,,,,숙종,3,숙종 3년 (1677년),丁巳
190,doc_16770522,문건16770522,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16770522,,"1677년(숙종3, 丁巳) 5월 22일",,,1677-05-22,,,,,숙종,3,숙종 3년 (1677년),丁巳
191,doc_16771112,문건16771112,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16771112,,"1677년(숙종3, 丁巳) 11월 12일",,,1677-11-12,,,,,숙종,3,숙종 3년 (1677년),丁巳
192,doc_16771127a,문건16771127a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16771127a,,"1677년(숙종3, 丁巳) 11월 27일",,,1677-11-27,,,,,숙종,3,숙종 3년 (1677년),丁巳
193,doc_16771127b,문건16771127b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16771127b,,"1677년(숙종3, 丁巳) 11월 27일",,,1677-11-27,,,,,숙종,3,숙종 3년 (1677년),丁巳
194,doc_16771127c,문건16771127c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16771127c,,"1677년(숙종3, 丁巳) 11월 27일",,,1677-11-27,,,,,숙종,3,숙종 3년 (1677년),丁巳
195,doc_16780304,문건16780304,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16780304,,"1678년(숙종4, 戊午) 3월 4일",,,1678-03-04,,,,,숙종,4,숙종 4년 (1678년),戊午
196,doc_16780315a,문건16780315a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16780315a,,"1678년(숙종4, 戊午) 3월 15일",,,1678-03-15,,,,,숙종,4,숙종 4년 (1678년),戊午
197,doc_16780315b,문건16780315b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16780315b,,"1678년(숙종4, 戊午) 3월 15일",,,1678-03-15,,,,,숙종,4,숙종 4년 (1678년),戊午
198,doc_16780315c,문건16780315c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16780315c,,"1678년(숙종4, 戊午) 3월 15일",,,1678-03-15,,,,,숙종,4,숙종 4년 (1678년),戊午
199,doc_16780420a,문건16780420a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16780420a,,"1678년(숙종4, 戊午) 4월 20일",,,1678-04-20,,,,,숙종,4,숙종 4년 (1678년),戊午
200,doc_16780420b,문건16780420b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16780420b,,"1678년(숙종4, 戊午) 4월 20일",,,1678-04-20,,,,,숙종,4,숙종 4년 (1678년),戊午
201,doc_16781104,문건16781104,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16781104,,"1678년(숙종4, 戊午) 11월 4일",,,1678-11-04,,,,,숙종,4,숙종 4년 (1678년),戊午
202,doc_16791205,문건16791205,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16791205,,"1679년(숙종5, 己未) 12월 5일",,,1679-12-05,,,,,숙종,5,숙종 5년 (1679년),己未
203,doc_16791225,문건16791225,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16791225,,"1679년(숙종5, 己未) 12월 25일",,,1679-12-25,,,,,숙종,5,숙종 5년 (1679년),己未
204,doc_16800118,문건16800118,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800118,,"1680년(숙종6, 庚申) 1월 18일",,,1680-01-18,,,,,숙종,6,숙종 6년 (1680년),庚申
205,doc_16800120,문건16800120,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800120,,"1680년(숙종6, 庚申) 1월 20일",,,1680-01-20,,,,,숙종,6,숙종 6년 (1680년),庚申
206,doc_16800308a,문건16800308a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800308a,,"1680년(숙종6, 庚申) 3월 8일",,,1680-03-08,,,,,숙종,6,숙종 6년 (1680년),庚申
207,doc_16800308b,문건16800308b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800308b,,"1680년(숙종6, 庚申) 3월 8일",,,1680-03-08,,,,,숙종,6,숙종 6년 (1680년),庚申
208,doc_16800308c,문건16800308c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800308c,,"1680년(숙종6, 庚申) 3월 8일",,,1680-03-08,,,,,숙종,6,숙종 6년 (1680년),庚申
209,doc_16800308d,문건16800308d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800308d,,"1680년(숙종6, 庚申) 3월 8일",,,1680-03-08,,,,,숙종,6,숙종 6년 (1680년),庚申
210,doc_16800327,문건16800327,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800327,,"1680년(숙종6, 庚申) 3월 27일",,,1680-03-27,,,,,숙종,6,숙종 6년 (1680년),庚申
211,doc_16800512,문건16800512,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800512,,"1680년(숙종6, 庚申) 5월 12일",,,1680-05-12,,,,,숙종,6,숙종 6년 (1680년),庚申
212,doc_16800523,문건16800523,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800523,,"1680년(숙종6, 庚申) 5월 23일",,,1680-05-23,,,,,숙종,6,숙종 6년 (1680년),庚申
213,doc_16800909,문건16800909,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800909,,"1680년(숙종6, 庚申) 9월 9일",,,1680-09-09,,,,,숙종,6,숙종 6년 (1680년),庚申
214,doc_16800914,문건16800914,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16800914,,"1680년(숙종6, 庚申) 9월 14일",,,1680-09-14,,,,,숙종,6,숙종 6년 (1680년),庚申
215,doc_16801212,문건16801212,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16801212,,"1680년(숙종6, 庚申) 12월 12일",,,1680-12-12,,,,,숙종,6,숙종 6년 (1680년),庚申
216,doc_16801226,문건16801226,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16801226,,"1680년(숙종6, 庚申) 12월 26일",,,1680-12-26,,,,,숙종,6,숙종 6년 (1680년),庚申
217,doc_1680L0823a,문건1680L0823a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1680L0823a,,"1680년(숙종6, 庚申) 윤8월 23일",,,1680-08-23,,,,,숙종,6,숙종 6년 (1680년),庚申
218,doc_1680L0823b,문건1680L0823b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1680L0823b,,"1680년(숙종6, 庚申) 윤8월 23일",,,1680-08-23,,,,,숙종,6,숙종 6년 (1680년),庚申
219,doc_1680L0825,문건1680L0825,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1680L0825,,"1680년(숙종6, 庚申) 윤8월 25일",,,1680-08-25,,,,,숙종,6,숙종 6년 (1680년),庚申
220,doc_16810105,문건16810105,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16810105,,"1681년(숙종7, 辛酉) 1월 5일",,,1681-01-05,,,,,숙종,7,숙종 7년 (1681년),辛酉
