index,source,target,relation,relation_label,source_label,target_label,source_type,target_type,relation_uri
3783,RD95_Pet1,P0128,petitionsForEnshrinementOf,제향하다,청액95_청원1,"정몽주(鄭夢周, 1337-1392)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3784,RD95_Pet2,P0102,petitionsForEnshrinementOf,제향하다,청액95_청원2,"이언적(李彦迪, 1491-1553)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3785,RD95_Pet2,P0128,petitionsForEnshrinementOf,제향하다,청액95_청원2,"정몽주(鄭夢周, 1337-1392)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3786,RD96_Pet1,P0045,petitionsForEnshrinementOf,제향하다,청액96_청원1,"이이(李珥, 1536-1584)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3787,RD97_Pet1,P0187,petitionsForEnshrinementOf,제향하다,청액97_청원1,"정운(鄭運, 1543-1592)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3788,RD97_Pet1,P0205,petitionsForEnshrinementOf,제향하다,청액97_청원1,"이대원(李大源, 1553-1587)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3789,RD98_Pet1,P0042,petitionsForEnshrinementOf,제향하다,청액98_청원1,"박상충(朴尙衷, 1332-1375)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3790,RD99_Pet1,P0135,petitionsForEnshrinementOf,제향하다,청액99_청원1,"이종학(李鍾學, 1361-1392)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3791,RD99_Pet1,P0161,petitionsForEnshrinementOf,제향하다,청액99_청원1,"조석윤(趙錫胤, 1606-1655)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3792,RD99_Pet1,P0206,petitionsForEnshrinementOf,제향하다,청액99_청원1,"이제현(李齊賢, 1287-1367)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3793,RD9_Pet1,P0114,petitionsForEnshrinementOf,제향하다,청액9_청원1,"송인수(宋麟壽, 1499-1547)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3794,RD9_Pet1,P0115,petitionsForEnshrinementOf,제향하다,청액9_청원1,"정렴(鄭磏, 1506-1549)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3795,RS10_Abl1,P0007,petitionsForEnshrinementOf,제향하다,복설훼철10_훼철1,"안자(顔子, 기원전514-기원전483)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3796,RS10_Abl1,P0008,petitionsForEnshrinementOf,제향하다,복설훼철10_훼철1,"정호(程顥, 1032-1085)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3797,RS10_Abl1,P0009,petitionsForEnshrinementOf,제향하다,복설훼철10_훼철1,"정이(程頤, 1033-1107)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3798,RS10_Abl1,P0010,petitionsForEnshrinementOf,제향하다,복설훼철10_훼철1,"주자(朱子, 1130-1200)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3799,RS10_Abl1,P0011,petitionsForEnshrinementOf,제향하다,복설훼철10_훼철1,"제갈무후(諸葛武侯, 181-234)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3800,RS10_Rst1,P0007,petitionsForEnshrinementOf,제향하다,복설훼철10_복설1,"안자(顔子, 기원전514-기원전483)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3801,RS10_Rst1,P0008,petitionsForEnshrinementOf,제향하다,복설훼철10_복설1,"정호(程顥, 1032-1085)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3802,RS10_Rst1,P0009,petitionsForEnshrinementOf,제향하다,복설훼철10_복설1,"정이(程頤, 1033-1107)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3803,RS10_Rst1,P0010,petitionsForEnshrinementOf,제향하다,복설훼철10_복설1,"주자(朱子, 1130-1200)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3804,RS10_Rst1,P0011,petitionsForEnshrinementOf,제향하다,복설훼철10_복설1,"제갈무후(諸葛武侯, 181-234)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3805,RS11_ReEn1,P0014,petitionsForEnshrinementOf,제향하다,복설훼철11_복향1,"조지겸(趙持謙, 1639-1685)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3806,RS11_ReEn2,P0014,petitionsForEnshrinementOf,제향하다,복설훼철11_복향1(심사1),"조지겸(趙持謙, 1639-1685)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3807,RS11_ReEn2,P0015,petitionsForEnshrinementOf,제향하다,복설훼철11_복향1(심사1),"조복양(趙復陽, 1609-1671)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3808,RS12_ReRD1,P0013,petitionsForEnshrinementOf,제향하다,복설훼철12_복액1(심사1),"윤선거(尹宣擧, 1610-1669)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3809,RS12_ReRD1,P0016,petitionsForEnshrinementOf,제향하다,복설훼철12_복액1(심사1),"윤증(尹拯, 1629-1714)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3810,RS13_ExEn1,P0017,petitionsForEnshrinementOf,제향하다,복설훼철13_출향1(심사1),"송시열(宋時烈, 1607-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3811,RS13_ReEn1,P0017,petitionsForEnshrinementOf,제향하다,복설훼철13_복향1(지시1),"송시열(宋時烈, 1607-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3812,RS14_ExEn1,P0018,petitionsForEnshrinementOf,제향하다,복설훼철14_출향1,"김수항(金壽恒, 1629-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3813,RS14_ExEn1,P0023,petitionsForEnshrinementOf,제향하다,복설훼철14_출향1,"김창협(金昌協, 1651-1708)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3814,RS14_ReEn1,P0018,petitionsForEnshrinementOf,제향하다,복설훼철14_복향1,"김수항(金壽恒, 1629-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3815,RS14_ReEn1,P0023,petitionsForEnshrinementOf,제향하다,복설훼철14_복향1,"김창협(金昌協, 1651-1708)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3816,RS15_ReRD1,P0017,petitionsForEnshrinementOf,제향하다,복설훼철15_복액1,"송시열(宋時烈, 1607-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3817,RS15_ReRD1,P0022,petitionsForEnshrinementOf,제향하다,복설훼철15_복액1,"민정중(閔鼎重, 1628-1692)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3818,RS15_Rev1,P0017,petitionsForEnshrinementOf,제향하다,복설훼철15_철액1(보고1),"송시열(宋時烈, 1607-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3819,RS15_Rev1,P0022,petitionsForEnshrinementOf,제향하다,복설훼철15_철액1(보고1),"민정중(閔鼎重, 1628-1692)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3820,RS16_ReRD1,P0017,petitionsForEnshrinementOf,제향하다,복설훼철16_복액1,"송시열(宋時烈, 1607-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3821,RS17_ReRD1,P0017,petitionsForEnshrinementOf,제향하다,복설훼철17_복액1(지시1),"송시열(宋時烈, 1607-1689)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3822,RS19_ReRD1,P0194,petitionsForEnshrinementOf,제향하다,복설훼철19_복액1(심사1),"박세훈(朴世勳, 1488-1553)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3823,RS19_ReRD1,P0195,petitionsForEnshrinementOf,제향하다,복설훼철19_복액1(심사1),"박세희(朴世熹, 1491-?)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3824,RS1_Abl1,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_훼철1(심사1),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3825,RS1_Abl2,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_훼철1(심사2),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3826,RS1_Abl3,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_훼철1(보고1),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3827,RS1_Abl4,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_훼철2,"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3828,RS1_Abl5,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_훼철2(보고1),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3829,RS1_RD1,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_청액1,"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3830,RS1_Rst1,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설1,"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3831,RS1_Rst2,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설2,"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3832,RS1_Rst3,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설3(심사1),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3833,RS1_Rst4,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설3(보고1),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3834,RS1_Rst5,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설3(보고2),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3835,RS1_Rst6,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설3(지시1),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3836,RS1_Rst7,P0001,petitionsForEnshrinementOf,제향하다,복설훼철1_복설3(보고3),"정개청(鄭介淸, 1529-1590)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3837,RS20_Abl1,P0247,petitionsForEnshrinementOf,제향하다,복설훼철20_훼철1(심사1),"조속(趙涑, 1595-1668)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3838,RS20_Abl2,P0247,petitionsForEnshrinementOf,제향하다,복설훼철20_훼철2,"조속(趙涑, 1595-1668)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3839,RS20_Rst1,P0247,petitionsForEnshrinementOf,제향하다,복설훼철20_복설1,"조속(趙涑, 1595-1668)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3840,RS2_Abl1,P0002,petitionsForEnshrinementOf,제향하다,복설훼철2_훼철1(보고1),"전팽령(全彭齡, 1480-1560)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3841,RS2_Abl1,P0003,petitionsForEnshrinementOf,제향하다,복설훼철2_훼철1(보고1),"곽시(郭詩, 1501-1540)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3842,RS2_Rst1,P0002,petitionsForEnshrinementOf,제향하다,복설훼철2_복설1,"전팽령(全彭齡, 1480-1560)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3843,RS2_Rst1,P0003,petitionsForEnshrinementOf,제향하다,복설훼철2_복설1,"곽시(郭詩, 1501-1540)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3844,RS3_Abl1,P0006,petitionsForEnshrinementOf,제향하다,복설훼철3_훼철1(심사1),"안방준(安邦俊, 1573-1654)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3845,RS3_Abl2,P0006,petitionsForEnshrinementOf,제향하다,복설훼철3_훼철2,"안방준(安邦俊, 1573-1654)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3846,RS3_Abl3,P0006,petitionsForEnshrinementOf,제향하다,복설훼철3_훼철1(보고1),"안방준(安邦俊, 1573-1654)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3847,RS4_Abl1,P0012,petitionsForEnshrinementOf,제향하다,복설훼철4_훼철1,"이상(李翔, 1620-1690)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3848,RS4_Abl2,P0012,petitionsForEnshrinementOf,제향하다,복설훼철4_훼철1(보고1),"이상(李翔, 1620-1690)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3849,RS5_Abl1,P0013,petitionsForEnshrinementOf,제향하다,복설훼철5_훼철1,"윤선거(尹宣擧, 1610-1669)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3850,RS5_Rev1,P0013,petitionsForEnshrinementOf,제향하다,복설훼철5_철액1(심사1),"윤선거(尹宣擧, 1610-1669)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3851,RS6_Abl1,P0020,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1,"이민적(李敏迪, 1625-1733)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3852,RS6_Abl1,P0021,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1,"이민서(李敏叙, 1633-1688)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3853,RS6_Abl2,P0020,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1(지시1),"이민적(李敏迪, 1625-1733)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3854,RS6_Abl2,P0021,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1(지시1),"이민서(李敏叙, 1633-1688)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3855,RS6_Abl3,P0020,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1(지시2),"이민적(李敏迪, 1625-1733)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3856,RS6_Abl3,P0021,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1(지시2),"이민서(李敏叙, 1633-1688)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3857,RS6_Abl4,P0020,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1(보고1),"이민적(李敏迪, 1625-1733)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3858,RS6_Abl4,P0021,petitionsForEnshrinementOf,제향하다,복설훼철6_훼철1(보고1),"이민서(李敏叙, 1633-1688)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3859,RS7_Abl1,P0024,petitionsForEnshrinementOf,제향하다,복설훼철7_훼철1,"이현일(李玄逸, 1627-1704)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3860,RS8_ExEn1,P0004,petitionsForEnshrinementOf,제향하다,복설훼철8_출향1(심사1),"황준량(黃俊良, 1517-1563)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3861,RS8_ExEn2,P0004,petitionsForEnshrinementOf,제향하다,복설훼철8_출향1(심사2),"황준량(黃俊良, 1517-1563)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3862,RS8_ExEn3,P0004,petitionsForEnshrinementOf,제향하다,복설훼철8_출향1(심사3),"황준량(黃俊良, 1517-1563)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3863,RS8_ReEn1,P0004,petitionsForEnshrinementOf,제향하다,복설훼철8_복향1,"황준량(黃俊良, 1517-1563)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3864,RS9_ExEn1,P0005,petitionsForEnshrinementOf,제향하다,복설훼철9_출향1,"송상민(宋相敏, 1626-1679)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3865,RS9_ExEn2,P0005,petitionsForEnshrinementOf,제향하다,복설훼철9_출향1(보고1),"송상민(宋相敏, 1626-1679)",Act,Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf
3866,AE10_Pet1,AE10_Pet2,precedes,(행위에)앞서다,추향10_청원1,추향10_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3867,AE12_Pet1,AE12_Pet2,precedes,(행위에)앞서다,추향12_청원1,추향12_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3868,AE12_Pet2,AE12_Pet3,precedes,(행위에)앞서다,추향12_청원2,추향12_청원3,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3869,AE1_Pet1,AE1_Pet1_Review1,precedes,(행위에)앞서다,추향1_청원1,추향1_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3870,AE1_Pet1_Review1,AE1_Pet1_Review2,precedes,(행위에)앞서다,추향1_청원1(심사1),추향1_청원1(심사2),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3871,AE23_Pet1,AE23_Pet2,precedes,(행위에)앞서다,추향23_청원1,추향23_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3872,AE24_Pet1,AE24_Pet2,precedes,(행위에)앞서다,추향24_청원1,추향24_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3873,AE25_Pet1,AE25_Pet2,precedes,(행위에)앞서다,추향25_청원1,추향25_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3874,AE2_Pet1,AE2_Pet1_Review1,precedes,(행위에)앞서다,추향2_청원1,추향2_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3875,AE31_Pet1,AE31_Pet2,precedes,(행위에)앞서다,추향31_청원1,추향31_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3876,AE38_Pet1,RS13_ExEn1,precedes,(행위에)앞서다,추향38_청원1,복설훼철13_출향1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3877,AE4_Pet1,AE4_Pet1_Review1,precedes,(행위에)앞서다,추향4_청원1,추향4_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3878,AE68_Pet1,AE68_Pet1_Review1,precedes,(행위에)앞서다,추향68_청원1,추향68_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3879,AE9_Pet1,AE9_Pet2,precedes,(행위에)앞서다,추향9_청원1,추향9_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3880,FD12_Pet1,FD12_Pet1_Review1,precedes,(행위에)앞서다,청건12_청원1,청건12_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3881,FD17_Pet1,FD17_Pet2,precedes,(행위에)앞서다,청건17_청원1,청건17_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3882,FD23_Pet1,FD23_Pet2,precedes,(행위에)앞서다,청건23_청원1,청건23_청원2,Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3883,FD30_Pet1,FD30_Pet1_Review1,precedes,(행위에)앞서다,청건30_청원1,청건30_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
3884,FD42_Pet1,FD42_Pet1_Review1,precedes,(행위에)앞서다,청건42_청원1,청건42_청원1(심사1),Act,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes
