id,label,type,originalText
doc_17240401c,문건17240401c,Document,今三月二十七日藥房入診大臣備局堂上同爲入侍時吏 曹參判■■■所 啓臣以書院事筵奏疏陳非止一二蓋以 書院疊設無尊賢之實而有難救之弊且違 先朝設禁 之意故竊有所慨然不避煩瀆輒陳所懷或請毁疊設或 請撤濫享而該曹難於擧行 廟堂久未覆 啓心常 慨歎矣癸巳以後疊設處一倂撤毁事蒙允之後星州密 陽忠州礪山等冒禁始役而其中星州則汲汲營建有 若角勝 朝令者然事之未安莫此爲甚故向者參朝 時以撤毁之意單擧陳達旣蒙依允矣旋因諫臣累 啓請寢竟至允可致使朝廷命令格而不行擧措 未免顚倒可勝歎哉今若復請撤毁復爲允可則事 同銷刻有損國體臣不敢復申前見而不稟 朝廷先 自創建者監司推考地方官罷職首倡儒生限三年 停擧已有先朝定式星州書院不但不稟朝廷申禁之 下汲汲營建奉安尤爲可駭監司推考地方官罷職 首倡儒生限三年停擧分付日月稍久之後或有請 額之疏永勿許施事分付該曹密陽礪山忠州則姑 未及營建云分付道臣各別嚴禁此後若或違令營 建勿拘已建已享一切撤毁地方官及首倡儒生依定式 論罪何如 上曰依爲之 備邊司 禮曹承文院藝文館成均館校書館
doc_17240401d,문건17240401d,Document,忠淸全羅慶等道了曹爲相考事云云事 命下矣 傳內►◄敎辭意奉審其時監司守令及首倡儒生星火 現告以爲覆 啓分付之地爲此後乙良各別嚴禁事 申明知委擧行爲乎矣到付日時移文向事
doc_17240408a,문건17240408a,Document,今四月初五日大臣備局堂上引見入侍時吏曹參判 ■■■所 啓先正臣尹拯道德學問有非如臣末學 所敢窺測而先正俎豆之享事體重大頃日星州書院 則冒禁疊設故小臣至請撤毁於洪陽書院丙申 年間上 聞營建者也院宇旣已完役祠板奉安有 日儒宗專享之院與他有異不待士林疏請特 賜 恩額有光於 聖上尊賢之德故敢達 上曰依爲之
doc_17240408b,문건17240408b,Document,曹 啓曰今四月初五日大臣備局堂上引見入侍時 因吏曹參判■■■所 啓先正臣尹□□洪陽書院 旣已完役祠板奉安有日不待士林議請特 賜恩額 事 命下矣敎書及額號令藝文館撰出何如 傳曰允
doc_17240408c,문건17240408c,Document,今四月初五日大臣備局堂上引見入侍時吏曹參判■ ■■所 啓臣曾以癸巳受 敎後書院疊設處雖從祀 大賢盡爲撤毁之意陳請蒙 允而星州書院因臺 啓 旣未撤毁則今不可異同請只收 恩額旣蒙 允可又以癸 巳受以前疊設書院則從祀大賢外諸賢書院幷撤 恩 額事陳 達大臣以 先朝所賜之恩額一倂盡撤重難爲 言而大臣之意亦非以癸巳受 敎以後疊設之院一倂仍存爲 可而擧措不能明白該曹眩於擧行不可不更爲定奪癸 巳以前疊設之院大臣旣以不可盡收 恩額爲言則今不 敢更請而癸巳受 敎以後疊設書院雖從祀大賢依前定 奪盡撤 恩額恐不可已且從前宇院毁撤等事雖有朝 家分付方外多不擧行臣之日昨所 達宋奎濂等四人書 院毁撤事及宋時烈許穆書院撤毁事分付各其道臣刻 期擧行擧行形止卽爲啓 聞各其地方官若或趁不奉 行隨現罷職院儒限三年停事分付何如 上曰依爲之 去三月二十七日擧行條件先朝所賜則勿收事及此條件 合書八道及兩都了行關而結語則
doc_17240408d,문건17240408d,Document,忠監了曹爲相考事云云事 傳敎敎是置 傳內►◄敎 辭意奉審擧行爲乎矣道內扶餘浮山書院 文敬公白江奉安 及鴻山彰烈祠 三學士奉安 係是禁令後疊設 賜額處是置卽 爲撤額禁其官享爲旀各邑良中或有癸巳禁令後 疊設書院賜額處是喩査問列邑禁令後疊設院宇 賜額有無幷以啓 聞施行爲乎矣到付日時移文向事
doc_17240408e,문건17240408e,Document,黃監了曹爲相考事云云事 傳敎敎置 傳敎內辭 意奉審擧行爲乎矣道內黃州白鹿書院 朱子栗谷奉安 及長 淵龍潭書院 朱子栗谷奉安 係是禁令後疊設 賜額處是 置卽爲撤額禁其官享爲旀云云上同事 京監 全監 慶監 江監平監咸監江留開留了
doc_17240408f,문건17240408f,Document,曹爲相考事云云事 傳敎敎是置 傳敎內辭意奉 審擧行爲乎矣兩道則境內八道則道內各邑良中或 有癸巳禁令後疊設書院賜額處是喩査問列邑 禁令後疊設院宇 賜額有無卽速啓 聞施行爲乎 矣到付日時移文向事
doc_17240408g,문건17240408g,Document,曹 啓曰曾因行大司成■■■所 啓癸巳受 敎以後 建祠請額疊設者一切毁撤事定奪又因副司果李 眞洙所 啓非儒宗及立慬死節者則雖已 賜額一切 還收事定奪而俱未及擧行矣今四月初五日引見時 又因吏曹參判■■■所 啓癸巳受敎以後疊設書院 雖從祀大賢依前定奪盡撤 恩額事改定奪固當 從後施行依此擧行之意分付諸道而竊伏念前日李 眞洙所 啓儒宗死節外 賜額一切還收事則自古儒 宗一人及死節人外以學業名德專享俎豆者指不勝屈 限以儒宗死節其外則幷撤 恩額前例所無且名德 考論至爲重難則其何以質言高下有所槪限乎如 或有的知爲從享者則指名覆奏或撤恩額或撤祠 院如宰臣所達未爲不可而立定界限竝撤已賜之恩 額事涉難行勿爲擧行何如 傳曰允
doc_17240413,문건17240413,Document,今四月初十日大臣備局堂上引見入侍時吏曹參判■ ■■所 啓頃日朝參時李眞洙陳達備論書院之弊 聖上卽祚後 賜額書院中儒宗及死節立慬人外其餘 書院竝撤 恩額事蒙 允自正月至四月尙未擧行 成命已極未安昨見禮曹草記則多費辭說請勿 擧行若令該曹 稟處則該曹覆啓防啓容或可 也禮曹堂上苟有意見則登對時 稟達亦無 不可而此則 筵臣陳達 成命旣下有司之臣所 當擧行而已乃以一張草記任自防 啓事體未安 禮曹堂上推考依前成命儒宗死節立慬外卽祚 以後 賜額書院一倂撤額似爲得宜恐►◄惶敢達 上曰依爲之
doc_17240420a,문건17240420a,Document,忠淸監司關內爲相考事祠院撤毁撤額等事 固當依關辭卽速擧行是乎矣本營上書院置 簿冊子甚不該備或有落漏不錄者是遣或有 賜額與否不爲區別者是遣至如營建年歲賜 額月日元不入錄乙仍于今方發關各邑所在書院使 之詳錄一冊子卽速上使是去乎各邑齊報後始可 區別擧行是在果竊念祠院之猥多實爲當今 之痼弊苟欲釐革痼弊則先將各道所在書院祠 宇一一成冊合錄於貴曹是遣 廟堂及貴曹相與 商確可否某書院當爲毁撤某祠宇當爲撤額 是如明白講定 啓稟得旨後行會八道使之刻日 擧行而不爲擧行者段始可論罪是去乙今則不然 筵臣啓請撤毁大臣只請撤額是遣或只擧某某 院撤毁而不幷及於他猥雜之祠院是乎旀貴曹關內 有曰各邑良中癸巳禁令後疊設賜額處査問施行 亦爲有置院宇之設非特本道有之他道亦多設置 則某先生俎豆之所本道只設一院是乎乃他道疊 設與否何以査問是乎乙喩朝令旣無一定之例貴 曹亦無區別之擧各邑官吏何所據而有所奉行 乎況祠院毁撤恩額還收事體至重且大苟非明白 稟旨則或撤或否有非自下指揮者是去乎華陽 院額仍存事段置亦恐宜在 稟旨之中是在如中 關內辭意就議 廟堂詳加講定明白行會毋使各
doc_17240420b,문건17240420b,Document,邑眩於奉行向事關據手決內書院變通一款大臣 及備局堂上 榻前定奪擧行條件 啓下分付是 置前關►◄後文詳細相考擧行爲旀癸巳禁令後疊 設賜額査啓一款旣已知委各道待諸道啓 聞齊 到後當定奪分付是旀華陽書院恩額仍存事 自本道亦已稟定大臣行會爲有置依前關卽速 擧行後啓 聞施行
doc_17240428a,문건17240428a,Document,全羅右道暗行 御史李眞淳書 啓近來書院之 弊諸臣相繼陳達而臣下來南土益知此弊之無窮若 不急時嚴防則將至於如疾漸痼莫可捄醫大抵近日圖 建書院非出慕賢之誠鄕谷趨勢之類欲爲拔身之階 若有儒賢名臣曾過其地而其子弟門人有貴賢者則 唱建書院而爲攀緣交結之計者其習可惡而創建之 際發簡各道各邑請送扶助錢布者絡續不絶而及 其旣建之後慕得閑丁謂之書院生及書院慕入而作 案書名或歲歲納米或納田畓而一生除役者其數無 算各邑之閑丁難得又添一培以錦山一小邑言之有五處 書院而閑丁投屬殆遍一境其餘他邑亦可推知大抵 禁令前後非一而令不行者亦有委折當初營建 時不曰書院而曰祠宇故道臣守令不爲禁斷而及其完 役之後攀緣乘間請額蒙 允之故也今若欲禁書院 必當先禁祠宇自今以後勿論書院祠宇陳章請建承 批蒙 允之後始許建宇爲白乎旀分付各道各邑某邑 有某某人書院事使之成冊上送于備局就其中疊設 書院及其人之不合享祀而冒建祠宇一幷毁去以除末 俗沈痼之弊爲白有齊事據備局覆 啓此事弊端 實爲無極不可不別爲區處自今以後勿論書院祠宇 陳疏請建覆 啓蒙允然後始役事嚴飭諸道使斷勿 撓改至於疊設冒建處査出毁去事曾因筵臣陳達已 爲施行爲白乎旀云云事
doc_17240428b,문건17240428b,Document,慶尙左道暗行御史柳綏書 啓列邑書院之設所以爲 士子藏修之所仍以俎豆先賢故問學道德師表百代則 躋享書院行誼節烈矜式一鄕則建立祠廟書院祠 廟義各不同而近來混淆合而爲一雖有一節一行必 爲建宇請額 朝家許施亦無區別已極無謂哛不 喩近來以來漸至濫觴各以私好紛然創設或稱忠烈 或稱鄕賢勞民營建無邑不然以臣所見言之善士 也始建鄕賢祠于子孫家後是白如可欲創書院之 名乃以 成廟朝戊午名賢故獻納朴漢柱一朝竝享 始稱書院而未及 賜額之前官供祭需橫奪寺刹是如 爲白臥乎所猥享疊設新頒禁令故臣爲光發關 于本邑使之從其先後改正名號是白乎矣至於禮安 人故忠節公李賢輔以孝行恬節爲先正臣李滉所尊 敬平生事蹟載其文集而建立書院於里社是白如可 未及 賜額之前混入於猥享撤罷之中降院稱祠是如 士林失望一道嗟惜是白乎等以宜令攸司考出先正臣 李滉文集及文忠公金堉所撰名臣錄特爲 稟裁陞 院 賜額則亦可以尉悅多士是白在果大抵書院本是靑
doc_17240515,문건17240515,Document,黃海監司宋成明狀 啓內節呈海州兼任康翎縣監白 鴻逵牒報內本州文憲書院齋任崔弘佑閔世輔來告 內今月初五日夜間文憲公崔沖正位位版及畫像裂破配 位文和公崔惟善位牌亦爲碎破是如爲乎等以聞來不 勝驚駭縣監卽爲馳進書院奉審廟內則文憲公位牌元 體與坐版竝爲打破投諸廟外水邊是遣文和公位版元體 亦爲打破投諸廟外水邊是遣坐版則如前無傷兩位櫝 子竝爲破毁而作變形體則踰入北墻穿窬北壁是乎所其 爲驚心有不可勝言而果如齋任等所告是如牒報爲白有 去乙聞來不勝驚駭作變人密密譏察期於捕得事嚴 飭分付爲白乎旀不謹守護是白在當該齋任齋直等 段令本官科罪爲白在果去丁酉年分信川郡正源書 院朱文公位版見失時該曹覆 啓內雖曰 賜額書院亦 與 聖廟不同依他例自本官改造位牌擇日奉安仍行 慰安祭亦爲白有等以依事目自本州改造位牌擇日 奉安仍行慰安祭事乙分付爲白乎旀事係學宮變怪 是白乎等以緣由馳 啓事
doc_17240624a,문건17240624a,Document,健西賊之父當初院享極涉冒濫公議拂鬱久而未已況 今兩賊旣伏邦刑隨坐之律雖不可施之於旣骨之人至於 仍存院宇依舊禮享於法不可於理無謂決不當置之請 亟令該曹詳細査出獨享者毁其院配享者黜其人以 重院享以伸公議 上曰依爲之
doc_17240624b,문건17240624b,Document,全監了爲相考事云云事 傳敎敎是置 傳敎內辭意 奉審道內光州西河祠李敏敍獨享處乙良卽爲撤毁 爲旀珍島祠宇李敏迪及興德東山書院李敏敍配享處 良卽爲黜享後 啓聞施行而其他各邑良中或有李敏 迪李敏敍院享處是喩一一査出依定奪卽速擧行後 一體 啓 聞爲乎矣到付日時移文向事
doc_17240624c,문건17240624c,Document,七道及兩都了爲相考事云云事傳敎敎是置道內 各邑良中或有李敏迪李敏敍院享處是喩一一査出 依定奪卽速擧行後啓 聞施行爲乎矣若無院享處 是去等只爲從實回移而不必啓 聞相考施行爲旀到付 日時移文向事
doc_17240724,문건17240724,Document,忠淸道扶餘縣監牒呈內本道巡察使關據本縣浮山書院 額板依關文上送事據 堂上手決內此非上送本曹之事是乎 等以還爲下送爲去乎自本縣毁去宜當向事
doc_17240816,문건17240816,Document,忠淸道扶餘縣監牒呈內本道巡察使關據本縣浮山書院 額板依關文上送事據 堂上手決內此非上送本曹之事是乎 等以還爲下送爲去乎自本縣毁去宜當向事
doc_17240926,문건17240926,Document,忠淸道扶餘縣監牒呈內本道巡察使關據本縣浮山書院 額板依關文上送事據 堂上手決內此非上送本曹之事是乎 等以還爲下送爲去乎自本縣毁去宜當向事
doc_17240928,문건17240928,Document,曹 啓目云云觀此慶尙前監司金東弼狀 啓則諸道書院 冒屬爲今日難救之弊如鹽盆漁箭僧舍閑丁亦多投屬而事 關學校莫敢誰何今此永儒之憑籍校院之事敢售誣辱之 計者風習可該是白乎矣院儒招辭中內賜 啓下文跡明有禮 曹關文云該曹必有可據文籍査實還給在所不已如其不 然則亦不可不明覈知委俾絶紛挐之端論罪首倡之人以嚴 紀綱請令該曹査考文書稟旨分付亦爲白有臥乎所所謂 內賜文書本曹所在文籍多般考出是白乎矣元無可 據者是白在果勿論內賜與否書院劃給田結頃因筵臣 及大臣所達一倂還屬於本官使書院不敢更爲干預事 定奪分付則今此所爭位田雖或可據文籍是白良置 旣屬本官則非院儒所可干預是白遣永儒之因此訟 端至於通文誣辱道臣無復顧籍身爲道民風習可駭 首倡院儒則令本道詳査覈得依律定罪宜當以此分 付何如雍正二年九月二十九日右承旨臣李重述次知 啓依允
doc_17241027,문건17241027,Document,曹 啓目粘連 啓下是白有亦觀此忠淸前監司■■■ 狀 啓則淸州菊溪書院李秀彦從享而延豊縣有李箕 洪影堂令該曹 稟旨分付亦爲白乎旀癸巳禁令後疊 設院宇相考則黃澗縣泠泉有文正公宋時烈書院而戊戌 營建未 賜額獨享是如爲白有臥乎所李箕洪之影堂旣 非書院則似不在 朝家禁令中不必擧論置之爲白乎旀 李秀彦之從享書院當初 筵臣旣已猥雜請撤則今不 可仍存亟令撤享爲白乎旀所謂冷泉書院之創建旣在 於癸巳禁令之後依受 敎撤毁事分付爲白乎旀其時監司 守令及首倡儒生令本道指名狀 聞以爲論罪之地何如 雍正二年十月二十七日左承旨臣李重述次知 啓當初因大 臣陳達只收 恩額事定奪而其後筵臣所達乃是宋奎濂 等四人則今皆撤毁有非定奪之意影堂旣非擧論則 撤享二字亦無定奪之中竝姑安徐申飭諸道俾不紛 紜爲良如敎
